transport,name,line,weight,is_hub,base_occupancy
rtp,Prol. Cedro,144,1.0,False,0.2
rtp,Cam. al Pozo Monte Sur 1,144,1.0,False,0.2
rtp,Fresno,144,1.0,False,0.2
rtp,Av. Miguel Hidalgo,144,1.0,False,0.2
rtp,Cam. Antiguo a San Francisco,144,1.0,False,0.2
rtp,Cda. Morelos,144,1.0,False,0.2
rtp,Niños Héroes,144,1.0,False,0.2
rtp,Duraznos,144,1.0,False,0.2
rtp,Sta Inés,144,1.0,False,0.2
rtp,C. Guadalupe I. Ramírez,144,1.0,False,0.2
rtp,C. Monte Calvario,144,1.0,False,0.2
rtp,Monte Morelos,144,1.0,False,0.2
rtp,Rio San Lucas,144,1.0,False,0.2
rtp,OXXO (Unidad Infonavit),144,1.0,False,0.2
rtp,Unidad Infonavit (La Presa),144,1.0,False,0.2
rtp,Azalea,144,1.0,False,0.2
rtp,Hospital Materno Pediátrico (Quemados),144,1.0,False,0.2
rtp,OXXO (La Presa),144,1.0,False,0.2
rtp,Cda. San Pablo,144,1.0,False,0.2
rtp,Morelos,144,1.0,False,0.2
rtp,Calle Vicente Guerrero,144,1.0,False,0.2
rtp,Nicolás Bravo,144,1.0,False,0.2
rtp,Carr. Xochimilco - San Pablo,144,1.0,False,0.2
rtp,Prol. Lázaro Cárdenas,144,1.0,False,0.2
rtp,1er. Cjon. de Allende,144,1.0,False,0.2
rtp,Cda. Hueycalco,144,1.0,False,0.2
rtp,Cda. Tlalimaya,144,1.0,False,0.2
rtp,Las playas de Santa AA,144,1.0,False,0.2
rtp,Cda. Lucerna Sur,144,1.0,False,0.2
rtp,Av. San Isidro,144,1.0,False,0.2
rtp,3a. Encinos,144,1.0,False,0.2
rtp,Tepequentech,144,1.0,False,0.2
rtp,Primaria Licenciado Miguel Alemán,144,1.0,False,0.2
rtp,Guatemala,144,1.0,False,0.2
rtp,Jalapa,144,1.0,False,0.2
rtp,Vicente Suárez,144,1.0,False,0.2
rtp,Mariano Abasolo,144,1.0,False,0.2
rtp,Priv. Fabián Flores,144,1.0,False,0.2
rtp,Josefa Ortiz de Domínguez,144,1.0,False,0.2
rtp,Av. Guerrero Sur,144,1.0,False,0.2
rtp,Juan Álvarez,144,1.0,False,0.2
rtp,C.C. San Salvador Cuauhtenco,144-C,1.0,False,0.2
rtp,Cam. a Tlaltenamic,144-C,1.0,False,0.2
rtp,La Herradura,144-C,1.0,False,0.2
rtp,La Conchita,144-C,1.0,False,0.2
rtp,Izcóatl,144-C,1.0,False,0.2
rtp,Prol. Niños Héroes,144-C,1.0,False,0.2
rtp,Emiliano Zapata,144-C,1.0,False,0.2
rtp,Justo Sierra,144-C,1.0,False,0.2
rtp,Primer Cjon. Independencia,144-C,1.0,False,0.2
rtp,Segundo Cjon. Independencia,144-C,1.0,False,0.2
rtp,Baterías Milpa Alta II,144-C,1.0,False,0.2
rtp,Santa Martha,144-C,1.0,False,0.2
rtp,Puebla Pte.,144-C,1.0,False,0.2
rtp,Av. México Nte.,144-C,1.0,False,0.2
rtp,Puebla Ote.,144-C,1.0,False,0.2
rtp,Blvd. Nuevo León Puente,144-C,1.0,False,0.2
rtp,Aguascalientes,144-C,1.0,False,0.2
rtp,Atzayacatl,144-C,1.0,False,0.2
rtp,Cjon. Cuauhtémoc,144-C,1.0,False,0.2
rtp,Chimalpopoca,144-C,1.0,False,0.2
rtp,Prol. Niños Héroes 1,144-C,1.0,False,0.2
rtp,Prol. Niños Héroes 2,144-C,1.0,False,0.2
rtp,C.C. Pedregal De San Francisco,145,1.0,False,0.2
rtp,Cam. Antiguo a Topilejo,145,1.0,False,0.2
rtp,1a Cda. 16 De Septiembre 11,145,1.0,False,0.2
rtp,C. Cuauhtémoc,145,1.0,False,0.2
rtp,C. de Ayuntamiento,145,1.0,False,0.2
rtp,Av. Constitución,145,1.0,False,0.2
rtp,C. Rivera,145,1.0,False,0.2
rtp,Cjon. Constitución,145,1.0,False,0.2
rtp,Atoctenco,145,1.0,False,0.2
rtp,Xompol,145,1.0,False,0.2
rtp,Pie de Cerro,145,1.0,False,0.2
rtp,Quinta Alma Sofía Oficial,145,1.0,False,0.2
rtp,Casa # 7901,145,1.0,False,0.2
rtp,A San Andrés Ahuayucan,145,1.0,False,0.2
rtp,Cjon. Ayuntamiento,145,1.0,False,0.2
rtp,Hueytlalpan,145,1.0,False,0.2
rtp,C.C. Santiago Tepalcatlalpan,145-A,1.0,False,0.2
rtp,C. Nueva,145-A,1.0,False,0.2
rtp,Carr. San Pablo - Topilejo,145-A,1.0,False,0.2
rtp,Prol. Constitución,145-A,1.0,False,0.2
rtp,Rio Titla,145-A,1.0,False,0.2
rtp,C. Xochimilco,145-A,1.0,False,0.2
rtp,Prol. Acueducto,145-A,1.0,False,0.2
rtp,Deportivo Cruz Azul,145-A,1.0,False,0.2
rtp,Av. México,145-A,1.0,False,0.2
rtp,La Noria,145-A,1.0,False,0.2
rtp,Ejido,145-A,1.0,False,0.2
rtp,Aldama,145-A,1.0,False,0.2
rtp,Transmisiones,145-A,1.0,False,0.2
rtp,Frente a Coliere,145-A,1.0,False,0.2
rtp,Xomali,145-A,1.0,False,0.2
rtp,Arenal,145-A,1.0,False,0.2
rtp,San Juan De Dios,145-A,1.0,False,0.2
rtp,Don Juan Bosco,145-A,1.0,False,0.2
rtp,Calz. Acoxpa,145-A,1.0,False,0.2
rtp,Tlalmanalco,145-A,1.0,False,0.2
rtp,El Vergel,145-A,1.0,False,0.2
rtp,UVM,145-A,1.0,False,0.2
rtp,Textitlán,145-A,1.0,False,0.2
rtp,Tlalpan 3000 Televisa Radio,145-A,1.0,False,0.2
rtp,División Del Norte,145-A,1.0,False,0.2
rtp,Nezahualpilli,145-A,1.0,False,0.2
rtp,Xotepingo,145-A,1.0,False,0.2
rtp,La Virgen,145-A,1.0,False,0.2
rtp,Ciudad Jardín,145-A,1.0,False,0.2
rtp,Álvaro Gálvez y Fuentes,145-A,1.0,False,0.2
rtp,Las Torres,145-A,1.0,False,0.2
rtp,Patinadores,145-A,1.0,False,0.2
rtp,Metro General Anaya,145-A,1.0,False,0.2
rtp,Av. Rio Churubusco,145-A,1.0,False,0.2
rtp,Eje 8 Sur Calz. Ermita - Iztapalapa,145-A,1.0,False,0.2
rtp,Metro Ermita,145-A,1.0,False,0.2
rtp,Zapata,145-A,1.0,False,0.2
rtp,Municipio Libre,145-A,1.0,False,0.2
rtp,Metro Portales,145-A,1.0,False,0.2
rtp,Normandia,145-A,1.0,False,0.2
rtp,Metro Natívitas,145-A,1.0,False,0.2
rtp,Metro Villa De Cortes,145-A,1.0,False,0.2
rtp,Santiago,145-A,1.0,False,0.2
rtp,Metro Xola,145-A,1.0,False,0.2
rtp,Metro Viaducto,145-A,1.0,False,0.2
rtp,Calz. Chabacano,145-A,1.0,False,0.2
rtp,Av. Del Taller,145-A,1.0,False,0.2
rtp,Metro San Antonio Abad,145-A,1.0,False,0.2
rtp,Lorenzo Boturini,145-A,1.0,False,0.2
rtp,Fernando de Alva Ixtlilxóchitl,145-A,1.0,False,0.2
rtp,José María Izazaga,145-A,1.0,False,0.2
rtp,República de El Salvador,145-A,1.0,False,0.2
rtp,C.C. República Del Salvador,145-A,1.0,False,0.2
rtp,Mesones,145-A,1.0,False,0.2
rtp,Fray Servando,145-A,1.0,False,0.2
rtp,Manuel María Flores,145-A,1.0,False,0.2
rtp,José Tomas Cuéllar,145-A,1.0,False,0.2
rtp,Torquemada,145-A,1.0,False,0.2
rtp,Hernández Dávalos,145-A,1.0,False,0.2
rtp,Toribio Medina,145-A,1.0,False,0.2
rtp,Segovia,145-A,1.0,False,0.2
rtp,Cádiz,145-A,1.0,False,0.2
rtp,Xola,145-A,1.0,False,0.2
rtp,Unión Postal,145-A,1.0,False,0.2
rtp,Ahorro Postal,145-A,1.0,False,0.2
rtp,Clínica 10,145-A,1.0,False,0.2
rtp,Ramos Millán,145-A,1.0,False,0.2
rtp,Cumbres De Maltrata,145-A,1.0,False,0.2
rtp,San Simón,145-A,1.0,False,0.2
rtp,Santa Cruz,145-A,1.0,False,0.2
rtp,Pirineos,145-A,1.0,False,0.2
rtp,Popocatépetl,145-A,1.0,False,0.2
rtp,20 De Agosto,145-A,1.0,False,0.2
rtp,Mártires Irlandeses,145-A,1.0,False,0.2
rtp,Av. De Las Rosas,145-A,1.0,False,0.2
rtp,Parque,145-A,1.0,False,0.2
rtp,Llantén,145-A,1.0,False,0.2
rtp,Museo,145-A,1.0,False,0.2
rtp,Cáliz,145-A,1.0,False,0.2
rtp,Esfuerzo,145-A,1.0,False,0.2
rtp,C. Juárez,145-A,1.0,False,0.2
rtp,Av. Estadio Azteca,145-A,1.0,False,0.2
rtp,Glorieta De Huipulco,145-A,1.0,False,0.2
rtp,Calz. De Tlalpan,145-A,1.0,False,0.2
rtp,Huipulco,145-A,1.0,False,0.2
rtp,Escuela Enfermería UNAM,145-A,1.0,False,0.2
rtp,INER,145-A,1.0,False,0.2
rtp,Forestal (Xomali),145-A,1.0,False,0.2
rtp,Kioto,145-A,1.0,False,0.2
rtp,Paseo De La Virgen,145-A,1.0,False,0.2
rtp,Av. de Las Torres,145-A,1.0,False,0.2
rtp,Cam. Real a Xochimilco,145-A,1.0,False,0.2
rtp,Cam. Real A Xochitepec 3,145-A,1.0,False,0.2
rtp,Frente a CETIS 49,145-A,1.0,False,0.2
rtp,Cerezos,145-A,1.0,False,0.2
rtp,Cam. Viejo a Santiago,145-A,1.0,False,0.2
rtp,Av. Xochimilco,145-A,1.0,False,0.2
rtp,Unidad Habilitación Rinconada San Pablo,145-A,1.0,False,0.2
rtp,Constitución,145-A,1.0,False,0.2
rtp,C.C. San Miguel Tehuizco,146,1.0,False,0.2
rtp,2a. Cerrada Pte.,146,1.0,False,0.2
rtp,1a. Cerrada Pte.,146,1.0,False,0.2
rtp,Carr. Federal a Cuernavaca,146,1.0,False,0.2
rtp,Facultad de Medicina Veterinaria y Zootecnia,146,1.0,False,0.2
rtp,Cda.Tezontitla,146,1.0,False,0.2
rtp,C.Mirador Chapultepec,146,1.0,False,0.2
rtp,C. Las Rosas,146,1.0,False,0.2
rtp,Las Margaritas,146,1.0,False,0.2
rtp,Tejocotes,146,1.0,False,0.2
rtp,Cda. Cruz Blanca,146,1.0,False,0.2
rtp,Av. José María Morelos,146,1.0,False,0.2
rtp,Antiguo Cam. a Cuernavaca,146,1.0,False,0.2
rtp,Tetenco,146,1.0,False,0.2
rtp,Sta. Cruz,146,1.0,False,0.2
rtp,Cam. a San Francisco Tlalnepantla,146,1.0,False,0.2
rtp,Carr. a Xochimilco-Topilejo,146,1.0,False,0.2
rtp,Tejocote,146,1.0,False,0.2
rtp,C. Aminco,146,1.0,False,0.2
rtp,Rancho Bermejo,146,1.0,False,0.2
rtp,Xompol (Monte Sur),146,1.0,False,0.2
rtp,Al Cedral,146,1.0,False,0.2
rtp,C. Pino,146,1.0,False,0.2
rtp,San Mateo Xalpa (Centro de Salud T-III),146,1.0,False,0.2
rtp,C. Pedregal,146,1.0,False,0.2
rtp,Al Panteón,146,1.0,False,0.2
rtp,Prol. Ilusión,146,1.0,False,0.2
rtp,Del Rastro,146,1.0,False,0.2
rtp,Buenavista,146,1.0,False,0.2
rtp,C. Mirador Chapultepec,146,1.0,False,0.2
rtp,Av. El Cantil,146,1.0,False,0.2
rtp,C.C. San Bartolomé Xicomulco,147,1.0,False,0.2
rtp,Independencia,147,1.0,False,0.2
rtp,Av 5 de Mayo Ote,147,1.0,False,0.2
rtp,Piedra Blanca,147,1.0,False,0.2
rtp,Av. Sta. Catarina,147,1.0,False,0.2
rtp,El Muro,147,1.0,False,0.2
rtp,Parque Deportivo Teoca,147,1.0,False,0.2
rtp,Tecoexcontitla,147,1.0,False,0.2
rtp,Agustín De Iturbide,147,1.0,False,0.2
rtp,C.C. San Nicolás Tetelco,148,1.0,False,0.2
rtp,Blas Corral,148,1.0,False,0.2
rtp,Av. Arboledas,148,1.0,False,0.2
rtp,Cedros,148,1.0,False,0.2
rtp,Ex-Corena,148,1.0,False,0.2
rtp,Mercado Nº 322 (Tecómitl),148,1.0,False,0.2
rtp,Narciso Mendoza,148,1.0,False,0.2
rtp,Caltenco,148,1.0,False,0.2
rtp,Av. Norte Del Comercio,148,1.0,False,0.2
rtp,C. de Melchor Ocampo,148,1.0,False,0.2
rtp,Isidro Tapia,148,1.0,False,0.2
rtp,Las Garzas,148,1.0,False,0.2
rtp,Francisco Villa,148,1.0,False,0.2
rtp,Desierto,148,1.0,False,0.2
rtp,C. 20 De Noviembre,148,1.0,False,0.2
rtp,Prol. Nicolás Bravo,148,1.0,False,0.2
rtp,Alfredo Carrasco,148,1.0,False,0.2
rtp,San Rafael Atlixco,148,1.0,False,0.2
rtp,Mixcalco,148,1.0,False,0.2
rtp,20 De Noviembre,148,1.0,False,0.2
rtp,Barranca Seca,148,1.0,False,0.2
rtp,Las Cruces,148,1.0,False,0.2
rtp,C.C. San Andrés Mixquic,149,1.0,False,0.2
rtp,Priv. de la Huerta (Secundaria #34),149,1.0,False,0.2
rtp,Canal Seco,149,1.0,False,0.2
rtp,Canal Del Norte,149,1.0,False,0.2
rtp,Av. Acueducto,149,1.0,False,0.2
rtp,Antonio Beltrán,149,1.0,False,0.2
rtp,De Las Rosas,149,1.0,False,0.2
rtp,Plutarco Elías Calles,149,1.0,False,0.2
rtp,Escuela Secundaria Técnica N° 34,149,1.0,False,0.2
rtp,C.C. Deportivo Xochimilco,31-B,1.0,False,0.2
rtp,Av 20 de Noviembre,31-B,1.0,False,0.2
rtp,Av Mexico,31-B,1.0,False,0.2
rtp,Plan Sexenal,31-B,1.0,False,0.2
rtp,José María Pino Suárez,31-B,1.0,False,0.2
rtp,C.C. Izazaga,31-B,1.0,False,0.2
rtp,Anillo de Circunvalación (Las Torres),31-B,1.0,False,0.2
rtp,Bugambilia,31-B,1.0,False,0.2
rtp,El Sauz,31-B,1.0,False,0.2
rtp,Nardo Sur,31-B,1.0,False,0.2
rtp,Redención,31-B,1.0,False,0.2
rtp,Gladiolas,31-B,1.0,False,0.2
rtp,Deportivo Xochimilco,31-B,1.0,False,0.2
rtp,C.C. Bosque De Natívitas,39-B,1.0,False,0.2
rtp,Ramírez Del Castillo,39-B,1.0,False,0.2
rtp,Unidad Infonavit Frente a # 5234,39-B,1.0,False,0.2
rtp,Plan De La Noria,39-B,1.0,False,0.2
rtp,Constitución De 1824,39-B,1.0,False,0.2
rtp,El Fortín,39-B,1.0,False,0.2
rtp,Walmart Villa Coapa,39-B,1.0,False,0.2
rtp,Coaplaza,39-B,1.0,False,0.2
rtp,Siena,39-B,1.0,False,0.2
rtp,Rancho Vista Hermosa,39-B,1.0,False,0.2
rtp,Alameda Sur,39-B,1.0,False,0.2
rtp,Escuela Naval Militar,39-B,1.0,False,0.2
rtp,Tepetlapa,39-B,1.0,False,0.2
rtp,Los Coyotes,39-B,1.0,False,0.2
rtp,Manuela Sáenz,39-B,1.0,False,0.2
rtp,Pedro Díaz,39-B,1.0,False,0.2
rtp,Santa Ana,39-B,1.0,False,0.2
rtp,Roxana Sequeira,39-B,1.0,False,0.2
rtp,Mercedes Ábrego,39-B,1.0,False,0.2
rtp,C.C. Santa Ana-Mercedes Ábrego,39-B,1.0,False,0.2
rtp,Tarahumaras,39-B,1.0,False,0.2
rtp,Ursulo Galván,39-B,1.0,False,0.2
rtp,Reforma Agraria,39-B,1.0,False,0.2
rtp,Hospital General Naval,39-B,1.0,False,0.2
rtp,Tepetlapa (Walmart),39-B,1.0,False,0.2
rtp,Canal De Miramontes,39-B,1.0,False,0.2
rtp,Rancho Mante,39-B,1.0,False,0.2
rtp,Monza,39-B,1.0,False,0.2
rtp,Cannes,39-B,1.0,False,0.2
rtp,El Cántaro,39-B,1.0,False,0.2
rtp,Carreta,39-B,1.0,False,0.2
rtp,San Lorenzo (Plaza Vaqueritos),39-B,1.0,False,0.2
rtp,Felipe Ángeles,39-B,1.0,False,0.2
rtp,Francisco Mendoza,39-B,1.0,False,0.2
rtp,Av. De La Noria (Prepa 1),39-B,1.0,False,0.2
rtp,Alcanfores,39-B,1.0,False,0.2
rtp,Frente a Deportivo Xochimilco,39-B,1.0,False,0.2
rtp,C.C. San Gregorio Atlapulco,81-A,1.0,False,0.2
rtp,Acueducto San Gregorio Atlapulco,81-A,1.0,False,0.2
rtp,Francisco Marques,81-A,1.0,False,0.2
rtp,Secundaria 31,81-A,1.0,False,0.2
rtp,La Huerta,81-A,1.0,False,0.2
rtp,Puente De Urrutia,81-A,1.0,False,0.2
rtp,La Cruz,81-A,1.0,False,0.2
rtp,Roble,81-A,1.0,False,0.2
rtp,Álamo,81-A,1.0,False,0.2
rtp,Cjon. Tlatil,81-A,1.0,False,0.2
rtp,5o. Cjon. Nuevo León,81-A,1.0,False,0.2
rtp,Cjon. San Lorenzo,81-A,1.0,False,0.2
rtp,Hueyotitla,81-A,1.0,False,0.2
rtp,Cjon. De La Gloria,81-A,1.0,False,0.2
rtp,Canal De La Rosa,81-A,1.0,False,0.2
rtp,Dalia,81-A,1.0,False,0.2
rtp,Violeta,81-A,1.0,False,0.2
rtp,Pino,81-A,1.0,False,0.2
rtp,Pedro Ramírez Del Castillo,81-A,1.0,False,0.2
rtp,Matamoros,81-A,1.0,False,0.2
rtp,Embarcadero Fernando Celada,81-A,1.0,False,0.2
rtp,Tabachines,81-A,1.0,False,0.2
rtp,RadioShack,81-A,1.0,False,0.2
rtp,Francisco Goytia,81-A,1.0,False,0.2
rtp,Ciruelos,81-A,1.0,False,0.2
rtp,Pedro Sainz De Baranda,81-A,1.0,False,0.2
rtp,C. 49,81-A,1.0,False,0.2
rtp,Marcos H. Pulido,81-A,1.0,False,0.2
rtp,Av. 3,81-A,1.0,False,0.2
rtp,Av. Tasqueña,81-A,1.0,False,0.2
rtp,Teponaxtle,81-A,1.0,False,0.2
rtp,Gálvez y Fuentes,81-A,1.0,False,0.2
rtp,E. Castellanos Quinto,81-A,1.0,False,0.2
rtp,C. 69,81-A,1.0,False,0.2
rtp,Calle 9,81-A,1.0,False,0.2
rtp,Mar De La Tranquilidad,81-A,1.0,False,0.2
rtp,Zacatecas,81-A,1.0,False,0.2
rtp,Gladiola,81-A,1.0,False,0.2
rtp,Av. 16 De Septiembre,81-A,1.0,False,0.2
rtp,Embarcadero Caltongo,81-A,1.0,False,0.2
rtp,Tulipán,81-A,1.0,False,0.2
rtp,La Curva,81-A,1.0,False,0.2
rtp,Cjon. Alcatraz,81-A,1.0,False,0.2
rtp,Tenochtitlan - Cerrada Benito Juárez,81-A,1.0,False,0.2
rtp,Deportivo San Gregorio,81-A,1.0,False,0.2
rtp,Otumba,33,1.0,False,0.2
rtp,Salagua,33,1.0,False,0.2
rtp,Rio de los Remedios,33,1.0,False,0.2
rtp,San Juan de los Lagos,33,1.0,False,0.2
rtp,Calpulalpan,33,1.0,False,0.2
rtp,Calle 314,33,1.0,False,0.2
rtp,Calle 315,33,1.0,False,0.2
rtp,Avenida Eduardo Molina,33,1.0,False,0.2
rtp,Flor de Lis,33,1.0,False,0.2
rtp,San Juanico,33,1.0,False,0.2
rtp,Cerritos,33,1.0,False,0.2
rtp,Cerrada Emiliano Zapata,33,1.0,False,0.2
rtp,Oriente 157,33,1.0,False,0.2
rtp,General Guadalupe victoria,33,1.0,False,0.2
rtp,Vicente Villada,33,1.0,False,0.2
rtp,Eje 4 norte talismán,33,1.0,False,0.2
rtp,Tesoro,33,1.0,False,0.2
rtp,Victoria,33,1.0,False,0.2
rtp,Henry Ford,33,1.0,False,0.2
rtp,Eje 3 norte Noé,33,1.0,False,0.2
rtp,Abel,33,1.0,False,0.2
rtp,Avenida rio consulado,33,1.0,False,0.2
rtp,Platino,33,1.0,False,0.2
rtp,Eje 2 norte canal del norte,33,1.0,False,0.2
rtp,Rivero,33,1.0,False,0.2
rtp,Eje 1 norte héroes de granaditas,33,1.0,False,0.2
rtp,Manuel de la Peña y Peña,33,1.0,False,0.2
rtp,Lecumberri,33,1.0,False,0.2
rtp,Gral. miguel Alemán,33,1.0,False,0.2
rtp,San Antonio Tomatlán,33,1.0,False,0.2
rtp,República de Guatemala,33,1.0,False,0.2
rtp,Manzanares,33,1.0,False,0.2
rtp,General Anaya,33,1.0,False,0.2
rtp,Santo tomas,33,1.0,False,0.2
rtp,San pablo,33,1.0,False,0.2
rtp,Fray Servando Teresa de Mier,33,1.0,False,0.2
rtp,Callejón del canal,33,1.0,False,0.2
rtp,Avenida del taller,33,1.0,False,0.2
rtp,Chabacano,33,1.0,False,0.2
rtp,José Antonio Torres,33,1.0,False,0.2
rtp,Juan a. Mateos,33,1.0,False,0.2
rtp,Frente al metro chabacano,33,1.0,False,0.2
rtp,Vicente Beristaín,33,1.0,False,0.2
rtp,Topacio,33,1.0,False,0.2
rtp,Eje 3 sur avenida Morelos,33,1.0,False,0.2
rtp,Eje 2 sur avenida del taller,33,1.0,False,0.2
rtp,Calle Zoquipa,33,1.0,False,0.2
rtp,Adolfo Gurrión,33,1.0,False,0.2
rtp,Carretones,33,1.0,False,0.2
rtp,Misioneros,33,1.0,False,0.2
rtp,Zavala,33,1.0,False,0.2
rtp,Corregidora,33,1.0,False,0.2
rtp,Emiliano zapata,33,1.0,False,0.2
rtp,Miguel negrete,33,1.0,False,0.2
rtp,Alarcón,33,1.0,False,0.2
rtp,Miguel Alemán,33,1.0,False,0.2
rtp,Eje 1 oriente avenida del trabajo,33,1.0,False,0.2
rtp,Panaderos,33,1.0,False,0.2
rtp,Cobre,33,1.0,False,0.2
rtp,Oriente 91,33,1.0,False,0.2
rtp,Angel albino corzo,33,1.0,False,0.2
rtp,La victoria,33,1.0,False,0.2
rtp,Pelicano,33,1.0,False,0.2
rtp,Fénix,33,1.0,False,0.2
rtp,Metro Martin Carrera,33,1.0,False,0.2
rtp,Padre Juan Bosco,33,1.0,False,0.2
rtp,Vasco de Quiroga,33,1.0,False,0.2
rtp,5 de mayo,33,1.0,False,0.2
rtp,Fray Juan de padilla,33,1.0,False,0.2
rtp,Avenida ingeniero Eduardo molina,33,1.0,False,0.2
rtp,Avenida gran canal del desagüe,33,1.0,False,0.2
rtp,Avenida León de los Aldama,33,1.0,False,0.2
rtp,San Juan de los lagos,33,1.0,False,0.2
rtp,Candelaria Pérez Nimes,33,1.0,False,0.2
rtp,Fernando Amilpa - Francisco J. Macín,37,1.0,False,0.2
rtp,Ismael Marenco,37,1.0,False,0.2
rtp,Vicente García,37,1.0,False,0.2
rtp,José M. Martínez,37,1.0,False,0.2
rtp,Cerrito,37,1.0,False,0.2
rtp,Cerrada Emiliano zapata,37,1.0,False,0.2
rtp,General Vicente Villada,37,1.0,False,0.2
rtp,Talismán,37,1.0,False,0.2
rtp,Angel Albino Corzo,37,1.0,False,0.2
rtp,Oriente 87,37,1.0,False,0.2
rtp,Rio consulado,37,1.0,False,0.2
rtp,Canal del norte,37,1.0,False,0.2
rtp,Talabarteros,37,1.0,False,0.2
rtp,Peluqueros,37,1.0,False,0.2
rtp,Circunvalación,37,1.0,False,0.2
rtp,Hortelanos,37,1.0,False,0.2
rtp,Héroes de Nacozari,37,1.0,False,0.2
rtp,Metro Candelaria,37,1.0,False,0.2
rtp,Unión,37,1.0,False,0.2
rtp,Avenida Morelos,37,1.0,False,0.2
rtp,Vto. Miguel Alemán,37,1.0,False,0.2
rtp,Recreo,37,1.0,False,0.2
rtp,Ignacio López Rayón,37,1.0,False,0.2
rtp,Playa erizo,37,1.0,False,0.2
rtp,Playa roqueta,37,1.0,False,0.2
rtp,Playa villa del mar,37,1.0,False,0.2
rtp,Playa pie de la cuesta,37,1.0,False,0.2
rtp,Porto alegre,37,1.0,False,0.2
rtp,Emilio Carranza,37,1.0,False,0.2
rtp,Avenida Agustin Yáñez,37,1.0,False,0.2
rtp,Calzada Ermita Iztapalapa,37,1.0,False,0.2
rtp,Osa menor,37,1.0,False,0.2
rtp,Paseo chico,37,1.0,False,0.2
rtp,Paseo de la hacienda,37,1.0,False,0.2
rtp,Paseos del bosque,37,1.0,False,0.2
rtp,Calzada taxqueña,37,1.0,False,0.2
rtp,Ejido San Lorenzo,37,1.0,False,0.2
rtp,Calzada de la virgen,37,1.0,False,0.2
rtp,Rosa María Sequeira,37,1.0,False,0.2
rtp,Rosa Zaragoza,37,1.0,False,0.2
rtp,Carlota Armero,37,1.0,False,0.2
rtp,Magdalena Cobos,37,1.0,False,0.2
rtp,Soledad Solórzano,37,1.0,False,0.2
rtp,Hermanas González,37,1.0,False,0.2
rtp,La Adelita,37,1.0,False,0.2
rtp,Rosario Castellanos,37,1.0,False,0.2
rtp,Elvira Vargas,37,1.0,False,0.2
rtp,Candelaria Pérez,37,1.0,False,0.2
rtp,Dolores Guerrero,37,1.0,False,0.2
rtp,María del mar,37,1.0,False,0.2
rtp,Candelaria Pérez - Nimes,37,1.0,False,0.2
rtp,Candelaria Pérez - María del mar,37,1.0,False,0.2
rtp,Manuela Medina,37,1.0,False,0.2
rtp,Adelita,37,1.0,False,0.2
rtp,La virgen,37,1.0,False,0.2
rtp,Catalina Buendía,37,1.0,False,0.2
rtp,Bojórquez,37,1.0,False,0.2
rtp,Cerrada Pedro Díaz,37,1.0,False,0.2
rtp,Avenida santa Ana,37,1.0,False,0.2
rtp,Ejido San Lorenzo Tezonco,37,1.0,False,0.2
rtp,16 de septiembre,37,1.0,False,0.2
rtp,Callejón san Alfredo,37,1.0,False,0.2
rtp,Canal nacional,37,1.0,False,0.2
rtp,Campesinos,37,1.0,False,0.2
rtp,Calzada ermita Iztapalapa,37,1.0,False,0.2
rtp,Atanasio G. Saravia,37,1.0,False,0.2
rtp,Agustin Yáñez,37,1.0,False,0.2
rtp,Alfonso Toro,37,1.0,False,0.2
rtp,Callejón químicos,37,1.0,False,0.2
rtp,Cardiólogos,37,1.0,False,0.2
rtp,Purísima,37,1.0,False,0.2
rtp,Avenida Apatlaco,37,1.0,False,0.2
rtp,Vto. Rio de la piedad,37,1.0,False,0.2
rtp,Jardín Chiapas,37,1.0,False,0.2
rtp,Cecilio Robelo,37,1.0,False,0.2
rtp,San Andrés Tomatlán,37,1.0,False,0.2
rtp,Héroe de Nacozari,37,1.0,False,0.2
rtp,Albañiles,37,1.0,False,0.2
rtp,Herreros,37,1.0,False,0.2
rtp,Consulado,37,1.0,False,0.2
rtp,Oriente 171,37,1.0,False,0.2
rtp,Metro carrera,37,1.0,False,0.2
rtp,C. Padre Juan Bosco,37,1.0,False,0.2
rtp,Andador 30 Fernando Amilpa,37,1.0,False,0.2
rtp,Andador 18 Fernando Amilpa,37,1.0,False,0.2
rtp,Andador 6 Fernando Amilpa,37,1.0,False,0.2
rtp,Luis Yuren,37,1.0,False,0.2
rtp,Av. Leyes de Reforma,43,1.0,False,0.2
rtp,Av. Oceania,43,1.0,False,0.2
rtp,Camino de la liga,43,1.0,False,0.2
rtp,Oriente 106,43,1.0,False,0.2
rtp,León de los Aldama - Camino Real,43,1.0,False,0.2
rtp,Tehuacán,43,1.0,False,0.2
rtp,Villa de Ayala,43,1.0,False,0.2
rtp,Apatzingán,43,1.0,False,0.2
rtp,Atoyac,43,1.0,False,0.2
rtp,Camino de la unión,43,1.0,False,0.2
rtp,Camino de la Cooperación,43,1.0,False,0.2
rtp,Camino parque central,43,1.0,False,0.2
rtp,Estado de Tlaxcala,43,1.0,False,0.2
rtp,Puerto de Mazatlán,43,1.0,False,0.2
rtp,Puerto Tampico,43,1.0,False,0.2
rtp,Camino San Juan de Aragón,43,1.0,False,0.2
rtp,Calle 414,43,1.0,False,0.2
rtp,Camino de Guadalupe,43,1.0,False,0.2
rtp,Avenida 508,43,1.0,False,0.2
rtp,Avenida 506,43,1.0,False,0.2
rtp,Avenida 565,43,1.0,False,0.2
